row,upper_arm_left,upper_arm_left_cp,upper_arm_right,upper_arm_right_cp,lower_arm_left,lower_arm_left_cp,lower_arm_right,lower_arm_right_cp,neck,neck_cp,trunk,trunk_cp,legs,legs_cp,wrist_left,wrist_left_cp,wrist_right,wrist_right_cp
882,3.0,1.55263626e-315,56.0,4.797980677860622e-248,92.0,1.331751159177971e-215,99.0,3.040576416147456e-269,30.0,1.2190921223004342e-290,12.0,6.8605e-319,37.0,4.534023209569658e-120,35.0,1.9992987250540586e-184,25.0,1.0274477285046175e-190
883,5.0,9.98829063e-316,56.0,3.095535589393395e-248,92.0,7.69706334738742e-216,99.0,2.591929393715582e-269,30.0,3.267926540171078e-291,12.0,2.18664e-319,36.0,6.265851273207353e-120,39.0,3.82295921477375e-185,29.0,9.154869359670694e-192
884,6.0,6.57363324e-316,55.0,2.8055580239726426e-248,90.0,4.606169535871694e-216,100.0,2.574181931306946e-269,28.0,9.66877218345548e-292,13.0,7.224e-320,37.0,9.249588738101454e-120,42.0,7.80633427813467e-186,32.0,1.4975205844156534e-192
885,10.0,4.54923616e-316,54.0,2.2367885972992175e-248,90.0,2.909539642718462e-216,101.0,2.3728619064860564e-269,28.0,2.6191046324692426e-292,12.0,2.4866e-320,38.0,1.4181899957191888e-119,48.0,1.8151605347544845e-186,33.0,1.6129513905186528e-193
886,13.0,3.2077472e-316,54.0,1.646462929542379e-248,89.0,2.0106423110622764e-216,102.0,2.1152181283789653e-269,27.0,7.134109234673192e-293,12.0,8.933e-321,40.0,2.234230893393305e-119,42.0,4.820396583953107e-187,34.0,1.0399640984167561e-194
887,16.0,2.3717927e-316,53.0,1.2266062307931614e-248,87.0,1.4674494934250408e-216,104.0,1.8898342914473062e-269,26.0,1.954182893532895e-293,11.0,3.44e-321,41.0,3.590121291799953e-119,38.0,1.4687576418072317e-187,31.0,6.3369421898074975e-196
888,18.0,1.7864882e-316,50.0,9.716977190514565e-249,85.0,1.1318505357232619e-216,102.0,1.6925047165597198e-269,25.0,5.9152106084391326e-294,11.0,1.39e-321,43.0,5.852679071772998e-119,36.0,4.928141763562634e-188,31.0,4.087177846268442e-197
889,21.0,1.4154249e-316,46.0,7.485315841234446e-249,85.0,9.386859591459458e-217,103.0,1.5718027149973938e-269,25.0,1.6378870747113618e-294,9.0,6.6e-322,43.0,9.263509052503742e-119,32.0,2.0342321903663357e-188,28.0,2.79697976769719e-198
890,22.0,1.15686864e-316,42.0,5.320565165702448e-249,86.0,8.094007602388452e-217,102.0,1.4641038383588768e-269,25.0,4.821011171505223e-295,8.0,3e-322,43.0,1.3448763195124002e-118,26.0,1.0398154880905119e-188,25.0,1.8346921017492238e-199
891,23.0,1.0078753e-316,38.0,3.7617221159194856e-249,86.0,7.26626784627142e-217,101.0,1.3242770882696376e-269,25.0,1.75236341708047e-295,8.0,1.83e-322,42.0,1.7588523174269474e-118,20.0,6.272859459502652e-189,21.0,1.0505265082186057e-200
892,24.0,1.0710593e-316,36.0,3.581413937305797e-249,87.0,6.694431170904155e-217,100.0,1.3294336099082102e-269,25.0,6.405084935778981e-296,7.0,1.2e-322,41.0,2.155284130381826e-118,19.0,5.244571884452704e-189,15.0,7.985574800657216e-202
893,24.0,1.6748794e-316,34.0,5.595345779371601e-249,88.0,6.446128209078455e-217,99.0,1.4974727319481781e-269,24.0,2.35430745978562e-296,7.0,1.2e-322,40.0,2.60474618845887e-118,19.0,7.845592981094984e-189,12.0,8.794417286795857e-203
894,24.0,4.2879534e-316,32.0,1.1191812436268745e-248,90.0,6.206002758428491e-217,99.0,1.771607457734137e-269,24.0,8.702892027824927e-297,8.0,6e-323,39.0,2.9310236912198802e-118,17.0,1.7287015987478693e-187,11.0,9.505898918169173e-204
895,26.0,1.305814855e-315,28.0,1.836595055763938e-248,92.0,5.914736350142303e-217,103.0,2.1238415892179983e-269,23.0,3.235621827423287e-297,7.0,6e-323,37.0,3.05407812697802e-118,14.0,7.660944205685428e-186,15.0,1.1227210341125668e-204
896,28.0,4.14267774e-315,26.0,2.5375533420292557e-248,95.0,5.937571692066864e-217,107.0,2.480894083630309e-269,23.0,1.725350128415497e-297,8.0,6e-323,35.0,2.725712958045453e-118,12.0,8.212643941147477e-185,15.0,1.3425392281621852e-205
897,29.0,1.171717541e-314,25.0,3.333492215944999e-248,98.0,6.457503210736578e-217,109.0,2.9402907768692193e-269,23.0,9.281182060802712e-298,9.0,6e-323,34.0,2.217092301639806e-118,16.0,9.428726806428943e-185,15.0,1.6834833826804694e-206
898,28.0,2.837690506e-314,25.0,4.804152411602285e-248,101.0,7.800878526118185e-217,109.0,3.698544207118031e-269,22.0,5.037645657011651e-298,10.0,1.2e-322,33.0,1.7908076902201856e-118,18.0,2.2641425567081092e-185,20.0,3.200923711669285e-207
899,29.0,5.2471976895e-314,24.0,8.251804608052135e-248,103.0,1.065474401493993e-216,108.0,4.761784953309625e-269,21.0,2.759629586504318e-298,10.0,1.83e-322,32.0,1.6077162256127848e-118,16.0,6.347671686299971e-186,23.0,9.912221260119156e-208
900,28.0,7.9022120464e-314,24.0,1.862381521892329e-247,106.0,1.655774297706634e-216,108.0,6.607661645813608e-269,21.0,1.5261494949752231e-298,9.0,3e-322,32.0,1.6733264858220698e-118,17.0,1.4717790841453864e-186,28.0,6.622553098078126e-208
901,26.0,1.1504387196e-313,25.0,5.2067038153686164e-247,112.0,2.901527612696237e-216,108.0,9.544370595330267e-269,20.0,1.4305907435280133e-298,10.0,7.26e-322,32.0,3.2026010486733414e-118,17.0,5.261271406958048e-187,32.0,3.667208281361887e-207
902,35.0,1.78439726055e-313,26.0,1.848469451263244e-246,107.0,5.7153812096294764e-216,108.0,1.3763187645523096e-268,21.0,1.373567924928574e-298,11.0,2.115e-321,30.0,1.8260226939841263e-117,21.0,2.4084523980421253e-187,32.0,7.196881693555952e-206
903,39.0,3.3063820507e-313,30.0,7.8078383819144e-246,126.0,1.2766195741852257e-215,109.0,2.1073990820915306e-268,20.0,1.3528653560186498e-298,14.0,6.94e-321,28.0,1.861107262615664e-116,34.0,6.808205222682809e-188,27.0,9.991733523337012e-205
904,47.0,5.47895894774e-313,52.0,2.6846567539240025e-245,105.0,3.432970946830322e-215,97.0,3.745693186880269e-268,18.0,1.3692352334872218e-298,43.0,1.358e-320,34.0,1.6891772194130412e-115,28.0,1.8042831413208893e-188,31.0,2.0235409463782806e-204
905,52.0,2.81238190346e-313,56.0,2.5176481940211325e-245,92.0,1.1831982458642996e-214,95.0,7.218308107694341e-268,22.0,1.4269563836418974e-298,57.0,4.25e-322,43.0,1.0128570580542834e-114,20.0,5.381175624808114e-189,38.0,9.384315328643069e-205
906,49.0,3.8870069663e-314,51.0,8.543201880088145e-246,84.0,8.009906511485472e-214,95.0,1.9984566752354725e-267,22.0,5.655313764821564e-299,59.0,0.0,49.0,2.7376778788921205e-114,16.0,1.5200357915626548e-189,41.0,4.446874880269491e-205
907,44.0,2.723222316e-315,45.0,1.4847724899712407e-246,77.0,1.2334239131937443e-212,94.0,5.443771127542008e-267,23.0,2.2576426306650318e-299,57.0,0.0,53.0,3.303676590653735e-114,15.0,3.7747622134098286e-190,47.0,2.1953570136594943e-205
908,40.0,1.29938336e-316,41.0,1.679868800790609e-247,72.0,8.050033954154673e-212,93.0,8.580786117627951e-267,23.0,6.119270421176813e-300,55.0,0.0,56.0,2.1748225535553043e-114,14.0,1.9783948301192846e-190,51.0,9.330658330550276e-206
909,38.0,2.1568416e-317,39.0,3.793809454885561e-248,68.0,1.3243839968606056e-211,92.0,9.29098687192811e-267,24.0,1.6698419843564904e-300,54.0,0.0,59.0,1.1677087778204034e-114,14.0,6.093233293372825e-190,54.0,5.468038099957884e-206
910,36.0,2.85038e-318,37.0,7.811617875055394e-249,66.0,2.394788630505825e-211,92.0,1.621650937195047e-266,24.0,4.69998247775897e-301,53.0,0.0,60.0,6.393052132972603e-115,14.0,1.4208356172755513e-189,56.0,2.4248992526947865e-206
911,31.0,2.7708e-319,35.0,1.3232924752955157e-249,65.0,2.5322230637893244e-211,92.0,3.746110349075825e-266,24.0,1.2991446725356772e-301,50.0,0.0,62.0,3.596783354764172e-115,13.0,2.2572921579276987e-189,53.0,1.1821126969052855e-206
912,30.0,1.691e-320,34.0,1.9805538635654854e-250,65.0,2.2797215487669253e-212,92.0,6.322815970580431e-266,24.0,4.0619200916496894e-302,49.0,0.0,63.0,2.0956272473217674e-115,13.0,1.7026635059462411e-189,51.0,6.036531543559548e-207
913,32.0,8.3e-322,35.0,2.8019798941200362e-251,67.0,3.058645790986012e-214,92.0,1.2221548943518752e-266,24.0,1.2792401581067413e-302,53.0,0.0,64.0,1.333303054009657e-115,9.0,3.6557582020590393e-190,51.0,2.949399716947842e-207
914,31.0,0.0,33.0,3.9686808251807307e-252,67.0,3.272542490598068e-216,92.0,3.5662559463654933e-268,24.0,4.312291186158703e-303,50.0,0.0,63.0,9.548178220586926e-116,7.0,6.944552832792258e-191,48.0,1.5372217299090591e-207
915,28.0,0.0,29.0,5.501410109410502e-253,67.0,3.6142357213841956e-218,94.0,4.008731002898243e-270,25.0,2.00922921069745e-303,42.0,0.0,62.0,6.872193035092458e-116,3.0,1.5427681200237617e-191,44.0,7.813328313002483e-208
916,27.0,0.0,26.0,7.868046915404676e-254,70.0,4.849384121098999e-220,94.0,1.7528820993919938e-272,25.0,5.677473921623978e-304,37.0,0.0,62.0,4.6786308447927944e-116,6.0,3.197251604267891e-192,29.0,4.245651987938805e-208
917,26.0,0.0,15.0,1.1763406279128859e-254,75.0,6.945997271900191e-222,94.0,9.045712051546143e-275,24.0,1.6737841678280574e-304,22.0,0.0,62.0,3.201339374808633e-116,5.0,6.732647658076267e-193,21.0,2.9166960906701133e-208
918,28.0,0.0,12.0,1.8455529833715226e-255,78.0,1.2864002047858682e-223,95.0,7.471050181697398e-277,21.0,1.3031192250471157e-304,16.0,0.0,62.0,2.2016677412256243e-116,7.0,1.3851694923762504e-193,12.0,1.9054126407960344e-208
919,29.0,0.0,14.0,3.176210745653208e-256,80.0,7.675771668202574e-225,97.0,8.557844483298024e-279,20.0,3.7061090882799566e-305,15.0,0.0,61.0,1.4425569143656647e-116,9.0,5.088432485572533e-194,6.0,1.5504911087311523e-208
920,31.0,0.0,15.0,6.12347976471102e-257,83.0,2.5307576587071757e-225,95.0,1.4674880587609776e-280,20.0,1.0620364679895183e-305,15.0,0.0,58.0,1.0022827617922769e-116,19.0,1.175748901472775e-194,6.0,1.1817421208569952e-208
921,31.0,0.0,16.0,1.3528582378131277e-257,84.0,1.9443974380168647e-225,94.0,5.997172276990233e-282,20.0,3.227034641064699e-306,15.0,0.0,55.0,7.951426222219143e-117,22.0,3.100610632188657e-195,5.0,7.095795337408952e-209
922,30.0,0.0,18.0,3.487197121342974e-258,83.0,2.0278476788699106e-225,92.0,1.023088744883007e-282,20.0,9.898270666731006e-307,16.0,0.0,51.0,6.343097976542935e-117,22.0,1.0212417303677415e-195,3.0,3.823224730519177e-209
923,29.0,0.0,19.0,1.0373569316766086e-258,81.0,2.0207091032543177e-225,90.0,4.39618393965575e-283,20.0,3.065250320561268e-307,15.0,0.0,48.0,4.756475797743292e-117,20.0,5.110749071005967e-196,2.0,1.878246724191943e-209
924,29.0,0.0,20.0,3.421370351236244e-259,81.0,1.8147340859972192e-225,89.0,2.896356008158307e-283,19.0,9.041951715143603e-308,15.0,0.0,46.0,3.5863982531996506e-117,21.0,4.543224312355644e-196,1.0,9.271258218634868e-210
925,27.0,0.0,21.0,1.1771619279524913e-259,83.0,1.8270129403046137e-225,90.0,2.3039196235266183e-283,19.0,3.456336728425449e-308,12.0,0.0,45.0,2.2118958657264935e-117,24.0,3.148510620825911e-196,4.0,4.781063467039457e-210
926,27.0,0.0,23.0,3.863267703033709e-260,84.0,2.0842127903790144e-225,90.0,1.761297358084318e-283,19.0,1.101484322944842e-308,11.0,0.0,45.0,1.2549770854959453e-117,29.0,2.656540503969108e-196,8.0,3.0459181278712445e-210
927,29.0,0.0,24.0,1.191002011818657e-260,85.0,2.7427422290218214e-225,90.0,1.238102490849508e-283,18.0,3.315244916893786e-309,9.0,0.0,45.0,7.040580259948012e-118,33.0,2.4321542662088667e-196,9.0,2.8788923710169422e-210
928,30.0,0.0,24.0,3.757521813485863e-261,85.0,3.9604175741683094e-225,90.0,9.293762947641309e-284,18.0,1.07569878459548e-309,7.0,0.0,45.0,3.974697940512026e-118,37.0,3.158815455971039e-196,4.0,1.543282052270873e-210
929,31.0,0.0,26.0,1.3244982918408053e-261,85.0,5.58691165537777e-225,91.0,7.519675093458807e-284,19.0,3.29017286885435e-310,6.0,0.0,45.0,2.234089673547468e-118,36.0,4.16024391982133e-196,3.0,1.1475999366749759e-210
930,32.0,0.0,28.0,5.785146056684933e-262,87.0,7.18155127271016e-225,91.0,6.489771261774525e-284,20.0,1.08765193069473e-310,6.0,0.0,44.0,1.2589128618918815e-118,39.0,5.69594902740603e-196,3.0,1.0512253240934491e-210
931,33.0,0.0,30.0,3.472275265052765e-262,97.0,8.285850435181732e-225,93.0,5.936785977425972e-284,19.0,3.635456714025e-311,7.0,0.0,44.0,7.165349905623156e-119,52.0,7.786435663278935e-196,4.0,7.78991588487271e-211
932,31.0,0.0,31.0,2.7396277620180657e-262,101.0,7.532345210218036e-225,95.0,6.392581287655863e-284,20.0,1.228957183096e-311,7.0,0.0,45.0,4.3047558089492355e-119,56.0,9.479506213598292e-196,4.0,5.328119986114546e-211
933,26.0,0.0,33.0,2.755396087737108e-262,107.0,6.409526611718931e-225,102.0,8.061478823503285e-284,22.0,4.2027791689e-312,8.0,0.0,44.0,2.810908492104326e-119,58.0,1.2906453141767115e-195,9.0,3.805349069877953e-211
934,23.0,0.0,37.0,3.3501821013123356e-262,104.0,6.766086544080907e-225,105.0,1.1966073897514954e-283,23.0,1.398045217255e-312,8.0,0.0,44.0,1.8917359362014584e-119,31.0,1.6888627911934497e-195,14.0,2.9624049754476027e-211
935,23.0,0.0,40.0,4.185510003666689e-262,100.0,9.562899177471705e-225,106.0,2.3448128612317602e-283,25.0,7.35091331197e-313,7.0,0.0,43.0,1.2581919843136415e-119,19.0,1.774412461736003e-195,21.0,2.431038298900675e-211
936,20.0,0.0,46.0,4.500960010624209e-262,101.0,2.0771295852444929e-224,108.0,6.41207057268968e-283,25.0,1.0144458862e-312,7.0,0.0,44.0,8.252842429502211e-120,14.0,1.3364586146222096e-195,26.0,2.2246890742423656e-211
937,20.0,0.0,51.0,3.568005801292156e-262,103.0,7.811840863059474e-224,110.0,2.3098114230318948e-282,25.0,3.01377071381e-312,7.0,0.0,47.0,5.183113479123017e-120,16.0,1.2982466422091814e-195,29.0,2.510516676385159e-211
938,21.0,0.0,55.0,1.9088918438893238e-262,103.0,5.372289747370771e-223,111.0,9.869763760197874e-282,25.0,4.878143421303e-312,7.0,0.0,49.0,3.1280540842689755e-120,21.0,1.688068068332534e-195,30.0,5.757312332637824e-211
939,27.0,0.0,58.0,7.589588019306956e-263,104.0,5.4475400159189824e-222,113.0,4.251149120346518e-281,25.0,8.594309626647e-312,6.0,0.0,50.0,2.0399198502008028e-120,28.0,2.177845029471333e-195,29.0,2.1923130178344004e-209
940,29.0,0.0,61.0,2.623217208601227e-263,107.0,4.2256623357646598e-221,114.0,1.740204823378258e-280,25.0,8.534831566663e-312,6.0,0.0,50.0,1.4387237345860264e-120,25.0,2.6582683555146105e-195,26.0,1.495638668612511e-207
941,31.0,0.0,65.0,8.42416238045652e-264,109.0,2.107396334641214e-220,114.0,5.46485882800829e-280,24.0,5.29424641826e-312,6.0,0.0,51.0,1.1239218452415681e-120,26.0,3.174290593804208e-195,24.0,1.1357503596841857e-207
942,31.0,0.0,69.0,2.6262895822378134e-264,112.0,3.806880640905942e-220,113.0,1.0603483720372465e-279,25.0,2.30693366825e-312,6.0,0.0,53.0,1.0667935144423543e-120,22.0,3.4189027344593115e-195,24.0,1.9479064103752315e-207
943,29.0,0.0,70.0,8.05497042761503e-265,109.0,3.8019131653030805e-220,113.0,1.3158620733964017e-279,24.0,1.103420555195e-312,7.0,0.0,53.0,1.1003136175766998e-120,31.0,5.955892178499771e-195,24.0,4.567390012841666e-208
944,29.0,0.0,71.0,2.492020066490553e-265,107.0,2.8611369402977862e-220,113.0,2.5502167204850495e-279,24.0,6.40578666094e-313,8.0,0.0,53.0,1.2434074642191053e-120,35.0,1.1987919696609382e-194,24.0,1.0998598211501237e-208
945,30.0,0.0,71.0,7.765397001280955e-266,107.0,1.4082676969716467e-220,114.0,1.0865312361782272e-278,24.0,5.3016393709e-313,9.0,0.0,53.0,1.3082019706767871e-120,38.0,1.8663944230349126e-194,24.0,2.7132274822584297e-209
946,32.0,0.0,70.0,2.5369666296745642e-266,109.0,4.722302910638199e-221,115.0,2.8051382522189677e-279,25.0,2.79314430216e-313,12.0,0.0,53.0,1.1960997200122025e-120,34.0,1.2617080067505009e-194,26.0,9.696812626067975e-210
947,32.0,0.0,69.0,8.847857065382e-267,112.0,1.5427057102508135e-221,116.0,4.852035486921653e-281,25.0,8.619944542e-314,14.0,0.0,53.0,1.030764143071626e-120,32.0,4.363371245990367e-195,26.0,2.5852487065387192e-210
948,31.0,0.0,69.0,3.3050549999557553e-267,114.0,5.588991787353434e-222,116.0,8.512206924696447e-283,26.0,1.864397802e-314,14.0,0.0,54.0,8.947183228406533e-121,30.0,1.782013104385202e-195,25.0,6.775830129566472e-211
949,30.0,0.0,68.0,1.372526809790624e-267,115.0,2.4601523077317766e-222,117.0,3.0911512502304064e-284,26.0,3.870443175e-315,14.0,0.0,55.0,7.354537250404721e-121,29.0,1.0002007322613058e-195,26.0,1.8131793722177392e-211
950,31.0,0.0,69.0,6.344704044318103e-268,117.0,1.4355856035366224e-222,117.0,2.8105379900631497e-285,25.0,9.3731486e-316,14.0,0.0,56.0,5.753347441606933e-121,28.0,8.99598591195688e-196,26.0,5.033015679973782e-212
951,29.0,0.0,68.0,3.337293813497823e-268,119.0,1.2292702353718486e-222,117.0,3.5785779831673474e-286,24.0,2.65873023e-316,14.0,0.0,58.0,4.5323912100822695e-121,26.0,1.3552692601113336e-195,27.0,1.458156059302477e-212
952,27.0,0.0,68.0,2.0592760804722126e-268,120.0,1.326374835031663e-222,116.0,5.271248765763021e-287,24.0,8.610869e-317,14.0,0.0,60.0,3.415118017677323e-121,22.0,3.1909312654661555e-195,29.0,4.492651484931966e-213
953,27.0,0.0,68.0,1.4453444559018007e-268,121.0,1.3465013508754167e-222,116.0,8.686684661357059e-288,24.0,3.072573e-317,13.0,0.0,61.0,2.5916562314633992e-121,16.0,1.0245915414605877e-194,28.0,1.4191775185900667e-213
954,27.0,0.0,69.0,1.0755191665945253e-268,122.0,1.2545417162746303e-222,116.0,1.6288918817296115e-288,23.0,9.87422e-318,13.0,0.0,63.0,1.980981675452809e-121,11.0,3.513324278122389e-194,29.0,4.721398100861454e-214
955,25.0,0.0,69.0,7.107457543417087e-269,123.0,1.0479619001416576e-222,116.0,3.8909325853954418e-289,23.0,3.250255e-318,12.0,0.0,64.0,1.6057578144588113e-121,7.0,6.925813879692593e-194,28.0,1.7071096854850269e-214
956,24.0,0.0,69.0,3.845899558267039e-269,122.0,7.844259610286974e-223,116.0,1.5469157675022572e-289,24.0,1.04157e-318,11.0,0.0,65.0,1.3113418290296815e-121,8.0,6.170099044157931e-194,26.0,6.544344762226343e-215
957,29.0,0.0,70.0,1.7870426152737043e-269,118.0,5.131372142154612e-223,116.0,1.4731484681760464e-289,24.0,3.54873e-319,11.0,0.0,65.0,1.0790268288064443e-121,26.0,1.7683133849822574e-194,25.0,2.7810996401384644e-215
958,33.0,0.0,71.0,7.889210077627235e-270,114.0,2.8114076014903e-223,116.0,2.329780181911142e-289,25.0,1.17257e-319,11.0,0.0,65.0,9.461512469909695e-122,37.0,3.2542694624179697e-193,25.0,1.190923817977369e-215
959,34.0,0.0,71.0,3.527091424871753e-270,110.0,1.992386256082437e-223,115.0,6.276707603413677e-289,25.0,3.9733e-320,12.0,0.0,65.0,9.471288106073505e-122,43.0,2.8340455593615016e-192,25.0,5.2063114974003605e-216
960,35.0,0.0,72.0,1.6381130127452106e-270,109.0,1.742434186481599e-223,115.0,2.381271938696331e-288,26.0,1.426e-320,12.0,0.0,64.0,1.0251477455485093e-121,43.0,9.21237219247382e-192,24.0,2.4062318387193317e-216
961,36.0,0.0,72.0,7.890095043547819e-271,110.0,1.6924490774566246e-223,115.0,1.1659107651093202e-287,25.0,6.245e-321,12.0,0.0,64.0,1.3051976400381153e-121,43.0,7.919028447430965e-192,25.0,1.1580729310510082e-216
962,37.0,0.0,72.0,3.8832156161866507e-271,110.0,1.5001420070344657e-223,115.0,6.053198550654171e-287,25.0,3.923e-321,11.0,0.0,64.0,2.004555677943934e-121,43.0,5.955870609790525e-192,26.0,6.34081312168559e-217
963,33.0,0.0,72.0,1.9545625205554553e-271,108.0,1.1913923967825585e-223,114.0,1.8431083353503155e-286,25.0,2.76e-321,11.0,0.0,63.0,3.475184579090921e-121,42.0,8.189596928973719e-192,25.0,4.8417262946997655e-217
964,29.0,0.0,70.0,9.795384305184786e-272,111.0,1.0213223044599522e-223,115.0,2.22065284239368e-286,25.0,2.32e-321,11.0,0.0,63.0,6.925838167001258e-121,35.0,9.769384492568653e-192,24.0,4.194924980472603e-217
965,29.0,0.0,68.0,4.966865400457908e-272,113.0,6.14321961152046e-224,114.0,7.160513711745994e-287,27.0,1.383e-321,10.0,0.0,62.0,1.2969342408776475e-120,29.0,4.173751052705295e-192,24.0,1.2947338130623896e-216
966,28.0,0.0,65.0,2.5844659431879827e-272,114.0,3.6752347222094986e-224,114.0,1.7140610090251466e-287,27.0,8.84e-322,9.0,0.0,62.0,2.0435545245657374e-120,22.0,1.6137933461476942e-192,25.0,5.5155138959455576e-216
967,26.0,0.0,63.0,1.384743521728688e-272,110.0,2.680270479823211e-224,114.0,2.8123446066129965e-288,26.0,3.85e-322,8.0,0.0,62.0,2.7123537813789893e-120,21.0,1.1317926013755544e-192,23.0,1.1338813273474735e-215
968,22.0,0.0,61.0,7.78077154120349e-273,104.0,1.4086210850070486e-224,115.0,4.040094558860715e-289,27.0,1.7e-322,8.0,0.0,63.0,3.344549601681818e-120,22.0,6.529677606958469e-193,22.0,3.0060346400727533e-215
969,21.0,0.0,59.0,4.50448147273134e-273,102.0,8.249625089064733e-225,112.0,5.234458759437897e-290,26.0,1.1e-322,8.0,0.0,61.0,3.8410454803684895e-120,18.0,4.410587642555669e-193,22.0,8.815364679342962e-215
970,21.0,0.0,57.0,2.6673619387155156e-273,100.0,5.543285433770448e-225,111.0,6.324551847598337e-291,26.0,5.4e-323,8.0,0.0,60.0,4.126191660328536e-120,15.0,1.1458954952812333e-193,22.0,1.3786353003457524e-215
971,21.0,0.0,54.0,1.6481147771840904e-273,102.0,4.264399743034163e-225,111.0,7.029395132132728e-292,26.0,0.0,9.0,0.0,59.0,4.1690893194855995e-120,11.0,2.8106931760893585e-194,22.0,1.7404681428961288e-216
